"No.","Time","Source","Destination","Protocol","Length","Info"
"83714","51.647916","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38038716 Win=8361 Len=0"
"83725","51.657851","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38043006 Win=8361 Len=0"
"83726","51.657851","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38046930 Win=8361 Len=0"
"83748","51.675308","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38051220 Win=8349 Len=0"
"83749","51.675308","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38058004 Win=8342 Len=0"
"83750","51.675308","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38054080 Win=8353 Len=0"
"83751","51.675308","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38060864 Win=8353 Len=0"
"83753","51.675308","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38063358 Win=8353 Len=0"
"83754","51.675308","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38066218 Win=8346 Len=0"
"83756","51.675308","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38069078 Win=8353 Len=0"
"83757","51.675308","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38071572 Win=8361 Len=0"
"83758","51.675308","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38074432 Win=8361 Len=0"
"83759","51.675308","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38077292 Win=8361 Len=0"
"83761","51.675308","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38079786 Win=8361 Len=0"
"83771","51.701792","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38084076 Win=8361 Len=0"
"83775","51.701939","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38088000 Win=8361 Len=0"
"83799","51.715272","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38096214 Win=8338 Len=0"
"83808","51.721199","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38099074 Win=8357 Len=0"
"83809","51.722121","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38101934 Win=8357 Len=0"
"83810","51.722121","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38104428 Win=8357 Len=0"
"83816","51.761591","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38108718 Win=8349 Len=0"
"83818","51.761591","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38111578 Win=8353 Len=0"
"83819","51.761591","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38112642 Win=8361 Len=0"
"83841","51.762139","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38118362 Win=8361 Len=0"
"83842","51.762139","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38122286 Win=8353 Len=0"
"83843","51.762139","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38125146 Win=8353 Len=0"
"83844","51.762139","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38128006 Win=8353 Len=0"
"83845","51.762139","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38130500 Win=8346 Len=0"
"83846","51.762139","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38133360 Win=8353 Len=0"
"83847","51.762139","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38136220 Win=8357 Len=0"
"83848","51.762139","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38137284 Win=8361 Len=0"
"83849","51.762139","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38143004 Win=8341 Len=0"
"83850","51.762139","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38145498 Win=8357 Len=0"
"83870","51.776869","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38148358 Win=8357 Len=0"
"83871","51.776869","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38151218 Win=8357 Len=0"
"83872","51.776869","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38153712 Win=8361 Len=0"
"83898","51.791798","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38156572 Win=8353 Len=0"
"83899","51.791798","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38161926 Win=8361 Len=0"
"83900","51.791798","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38159432 Win=8353 Len=0"
"83908","51.805873","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38167646 Win=8361 Len=0"
"83909","51.805873","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38170140 Win=8361 Len=0"
"83924","51.832271","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38178354 Win=8338 Len=0"
"83935","51.839965","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38181214 Win=8353 Len=0"
"83939","51.839965","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38184074 Win=8353 Len=0"
"83942","51.839965","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38186568 Win=8353 Len=0"
"83943","51.839965","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38189428 Win=8353 Len=0"
"83947","51.839965","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38194782 Win=8361 Len=0"
"83948","51.839965","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38192288 Win=8357 Len=0"
"83949","51.839965","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38197642 Win=8361 Len=0"
"83950","51.839965","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38200502 Win=8361 Len=0"
"83951","51.839965","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38207286 Win=8346 Len=0"
"83954","51.840087","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38210146 Win=8357 Len=0"
"83956","51.840087","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38211210 Win=8361 Len=0"
"83967","51.852541","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38219424 Win=8338 Len=0"
"83989","51.863776","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38222284 Win=8353 Len=0"
"83990","51.863776","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38226574 Win=8342 Len=0"
"83995","51.863948","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38227638 Win=8361 Len=0"
"84004","51.877015","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38235852 Win=8338 Len=0"
"84019","51.903662","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38238712 Win=8357 Len=0"
"84020","51.903753","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38241572 Win=8357 Len=0"
"84021","51.903870","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38244066 Win=8361 Len=0"
"84032","51.913337","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38249786 Win=8345 Len=0"
"84034","51.913337","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38252280 Win=8353 Len=0"
"84037","51.913337","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38255140 Win=8353 Len=0"
"84038","51.913337","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38258000 Win=8361 Len=0"
"84039","51.913337","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38260494 Win=8361 Len=0"
"84046","51.918757","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38264784 Win=8361 Len=0"
"84047","51.918757","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38268708 Win=8361 Len=0"
"84051","51.918757","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38271568 Win=8353 Len=0"
"84052","51.918757","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38274428 Win=8353 Len=0"
"84053","51.918757","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38276922 Win=8357 Len=0"
"84065","51.924461","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38279782 Win=8353 Len=0"
"84066","51.924461","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38285136 Win=8353 Len=0"
"84067","51.924461","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38282642 Win=8353 Len=0"
"84092","51.936354","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38287996 Win=8353 Len=0"
"84095","51.936354","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38290856 Win=8353 Len=0"
"84096","51.936354","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38293350 Win=8361 Len=0"
"84101","51.952035","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38300500 Win=8361 Len=0"
"84102","51.952035","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38301564 Win=8361 Len=0"
"84110","51.980259","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38308714 Win=8342 Len=0"
"84111","51.980259","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38309778 Win=8361 Len=0"
"84119","51.984766","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38317992 Win=8361 Len=0"
"84123","51.984860","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38320852 Win=8353 Len=0"
"84129","51.987302","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38323712 Win=8353 Len=0"
"84130","51.987302","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38326206 Win=8361 Len=0"
"84139","51.992594","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38330496 Win=8349 Len=0"
"84142","51.993951","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38334420 Win=8361 Len=0"
"84143","51.993951","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38333356 Win=8353 Len=0"
"84146","51.993951","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38337280 Win=8353 Len=0"
"84150","51.996656","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38340140 Win=8353 Len=0"
"84151","51.996656","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38345494 Win=8350 Len=0"
"84152","51.996656","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38342634 Win=8357 Len=0"
"84156","51.996850","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38348354 Win=8353 Len=0"
"84157","51.998399","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38350848 Win=8354 Len=0"
"84182","52.010322","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38357998 Win=8342 Len=0"
"84183","52.010322","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38359062 Win=8361 Len=0"
"84188","52.023333","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38361922 Win=8353 Len=0"
"84189","52.023333","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38364782 Win=8357 Len=0"
"84190","52.023333","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38367276 Win=8357 Len=0"
"84202","52.053276","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38375490 Win=8338 Len=0"
"84204","52.057933","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38378350 Win=8353 Len=0"
"84205","52.057933","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38383704 Win=8338 Len=0"
"84211","52.057933","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38389424 Win=8357 Len=0"
"84212","52.057933","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38386564 Win=8353 Len=0"
"84213","52.057933","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38391918 Win=8361 Len=0"
"84224","52.065649","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38396208 Win=8349 Len=0"
"84225","52.065649","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38399068 Win=8353 Len=0"
"84226","52.065649","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38400132 Win=8361 Len=0"
"84234","52.068853","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38408346 Win=8338 Len=0"
"84237","52.070368","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38411206 Win=8353 Len=0"
"84238","52.070368","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38414066 Win=8361 Len=0"
"84240","52.070368","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38416560 Win=8361 Len=0"
"84259","52.081287","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38423710 Win=8342 Len=0"
"84260","52.081287","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38424774 Win=8361 Len=0"
"84265","52.114670","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38427634 Win=8353 Len=0"
"84266","52.114670","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38430494 Win=8353 Len=0"
"84267","52.114670","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38432988 Win=8361 Len=0"
"84278","52.126444","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38437278 Win=8361 Len=0"
"84279","52.127343","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38441202 Win=8361 Len=0"
"84281","52.128636","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38444062 Win=8353 Len=0"
"84283","52.128709","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38446922 Win=8353 Len=0"
"84286","52.131746","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38449416 Win=8357 Len=0"
"84287","52.131746","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38453706 Win=8346 Len=0"
"84289","52.131746","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38457630 Win=8361 Len=0"
"84290","52.131746","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38456566 Win=8357 Len=0"
"84299","52.137094","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38460490 Win=8353 Len=0"
"84301","52.137094","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38463350 Win=8353 Len=0"
"84303","52.137519","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38465844 Win=8353 Len=0"
"84308","52.140779","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38468704 Win=8353 Len=0"
"84309","52.140779","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38472994 Win=8338 Len=0"
"84310","52.140779","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38474058 Win=8361 Len=0"
"84315","52.144673","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38479778 Win=8345 Len=0"
"84316","52.144673","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38482272 Win=8353 Len=0"
"84342","52.155871","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38485132 Win=8353 Len=0"
"84343","52.155871","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38487992 Win=8357 Len=0"
"84344","52.155871","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38490486 Win=8361 Len=0"
"84350","52.196255","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38493346 Win=8353 Len=0"
"84351","52.196255","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38496206 Win=8353 Len=0"
"84352","52.196255","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38498700 Win=8361 Len=0"
"84362","52.199432","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38502990 Win=8349 Len=0"
"84363","52.199980","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38505850 Win=8353 Len=0"
"84364","52.199980","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38506914 Win=8361 Len=0"
"84371","52.207037","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38511204 Win=8349 Len=0"
"84372","52.207037","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38515128 Win=8361 Len=0"
"84373","52.207037","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38514064 Win=8353 Len=0"
"84376","52.207037","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38519418 Win=8361 Len=0"
"84377","52.207037","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38523342 Win=8361 Len=0"
"84387","52.216618","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38527632 Win=8361 Len=0"
"84388","52.216618","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38531556 Win=8361 Len=0"
"84389","52.216618","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38538706 Win=8342 Len=0"
"84390","52.216618","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38539770 Win=8361 Len=0"
"84393","52.216618","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38547984 Win=8361 Len=0"
"84394","52.216618","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38546920 Win=8361 Len=0"
"84424","52.228138","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38553704 Win=8361 Len=0"
"84425","52.228138","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38556198 Win=8361 Len=0"
"84434","52.267219","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38560488 Win=8361 Len=0"
"84436","52.270887","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38564412 Win=8361 Len=0"
"84439","52.270887","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38568702 Win=8349 Len=0"
"84440","52.270887","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38571562 Win=8353 Len=0"
"84441","52.270887","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38572626 Win=8361 Len=0"
"84456","52.278727","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38580840 Win=8338 Len=0"
"84459","52.281623","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38583700 Win=8353 Len=0"
"84460","52.281623","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38586560 Win=8357 Len=0"
"84461","52.281623","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38589054 Win=8361 Len=0"
"84464","52.286727","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38594774 Win=8345 Len=0"
"84468","52.288545","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38597268 Win=8353 Len=0"
"84480","52.292291","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38602988 Win=8345 Len=0"
"84481","52.292291","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38605482 Win=8361 Len=0"
"84482","52.292291","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38600128 Win=8353 Len=0"
"84483","52.292291","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38608342 Win=8353 Len=0"
"84486","52.292291","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38611202 Win=8357 Len=0"
"84487","52.292291","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38613696 Win=8357 Len=0"
"84506","52.299391","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38616556 Win=8353 Len=0"
"84507","52.299391","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38619416 Win=8353 Len=0"
"84508","52.300072","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38621910 Win=8361 Len=0"
"84518","52.346058","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38627630 Win=8345 Len=0"
"84519","52.346058","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38630124 Win=8353 Len=0"
"84520","52.346058","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38632984 Win=8353 Len=0"
"84523","52.346058","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38635844 Win=8357 Len=0"
"84525","52.346058","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38638338 Win=8361 Len=0"
"84536","52.354858","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38644058 Win=8361 Len=0"
"84537","52.354858","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38646552 Win=8361 Len=0"
"84538","52.354858","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38649412 Win=8361 Len=0"
"84539","52.354858","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38652272 Win=8361 Len=0"
"84540","52.354858","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38654766 Win=8361 Len=0"
"84549","52.360496","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38660486 Win=8345 Len=0"
"84551","52.360496","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38662980 Win=8357 Len=0"
"84560","52.364257","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38671194 Win=8338 Len=0"
"84569","52.374489","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38674054 Win=8353 Len=0"
"84570","52.374489","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38676914 Win=8353 Len=0"
"84571","52.374489","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38679408 Win=8353 Len=0"
"84585","52.374891","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38682268 Win=8357 Len=0"
"84586","52.374891","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38687622 Win=8361 Len=0"
"84599","52.419493","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38694772 Win=8357 Len=0"
"84600","52.419493","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38695836 Win=8361 Len=0"
"84604","52.419493","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38700126 Win=8349 Len=0"
"84606","52.419493","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38704050 Win=8361 Len=0"
"84607","52.419493","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38702986 Win=8353 Len=0"
"84614","52.425489","216.58.204.10","10.100.102.6","TCP","60","443  >  54564 [ACK] Seq=2162 Ack=38711200 Win=8338 Len=0"
